,Percentile 50,35.88543935,,
,Percentile 75,88.55092682,,
,,,,
popdensity,,,,
,,Value,,
Standard Attributes,Label,"Calculated from population_count and area_land_sqmi, agg from city if missing, then county",,
N,Valid,41878,,
,Missing,754,,
Central Tendency and Dispersion,Mean,1766.180889,,
,Standard Deviation,5387.456469,,
,Percentile 25,29.09490888,,
,Percentile 50,149.6055376,,
,Percentile 75,1678.279229,,
,,,,
popdensityCITY_mean,,,,
,,Value,,
Standard Attributes,Label,Aggregate mean of city data,,
N,Valid,39695,,
,Missing,2937,,
Central Tendency and Dispersion,Mean,1811.860631,,
,Standard Deviation,4749.047616,,
,Percentile 25,28.58165829,,
,Percentile 50,157.7635647,,
,Percentile 75,1944.202666,,
,,,,
popdensityCOUNTY_mean,,,,
,,Value,,
Standard Attributes,Label,Aggregate mean of county data,,
N,Valid,41857,,
,Missing,775,,
Central Tendency and Dispersion,Mean,1766.687925,,
,Standard Deviation,4391.188374,,
,Percentile 25,67.47858707,,
,Percentile 50,354.6856692,,
,Percentile 75,2052.493529,,
,,,,
popdensityAC_mean,,,,
,,Value,,
Standard Attributes,Label,Aggregate mean of county data,,
N,Valid,41878,,
,Missing,754,,
Central Tendency and Dispersion,Mean,1766.180889,,
,Standard Deviation,4315.991786,,
,Percentile 25,275.6722637,,
,Percentile 50,652.5349487,,
,Percentile 75,1689.385903,,
,,,,
popdensityCITY_alt_1_mean,,,,
,,Value,,
Standard Attributes,Label,Aggregate mean of city data,,
N,Valid,41878,,
,Missing,754,,
Central Tendency and Dispersion,Mean,1766.180889,,
,Standard Deviation,2759.068477,,
,Percentile 25,463.8498208,,
,Percentile 50,1087.380621,,
,Percentile 75,1809.968941,,
,,,,
ZPOP,,,,
,,Value,,
Standard Attributes,Label,"2010 Census population for ZCTA (Zip Code Tabulation Area, synonymous here with Zip Code)",,
N,Valid,33120,,
,Missing,9512,,
Central Tendency and Dispersion,Mean,9434.269233,,
,Standard Deviation,13753.93933,,
,Percentile 25,734,,
,Percentile 50,2805.5,,
,Percentile 75,12944,,
,,,,
ZHU,,,,
,,Value,,
Standard Attributes,Label,"2010 Census housing unit count for ZCTA (Zip Code Tabulation Area, synonymous here with Zip Code)",,
N,Valid,33120,,
,Missing,9512,,
Central Tendency and Dispersion,Mean,4025.72811,,
,Standard Deviation,5591.951198,,
,Percentile 25,365,,
,Percentile 50,1327,,
,Percentile 75,5653.5,,
,,,,
ZAREA,,,,
,,Value,,
Standard Attributes,Label,"2010 Census area in square meters for ZCTA (Zip Code Tabulation Area, synonymous here with Zip Code)",,
N,Valid,33120,,
,Missing,9512,,
Central Tendency and Dispersion,Mean,229477749,,
,Standard Deviation,670329530.7,,
,Percentile 25,24944674,,
,Percentile 50,95884484,,
,Percentile 75,234054970,,
,,,,
ZAREALAND,,,,
,,Value,,
Standard Attributes,Label,"2010 Census land area in square meters for ZCTA (Zip Code Tabulation Area, synonymous here with Zip Code)",,
N,Valid,33120,,
,Missing,9512,,
Central Tendency and Dispersion,Mean,224367328.2,,
,Standard Deviation,656229681.7,,
,Percentile 25,23441936,,
,Percentile 50,92949307,,
,Percentile 75,229363625,,
,,,,
LGEOCODE.1,,,,
,,Value,,
Standard Attributes,Label,LGEOCODE.1: State-County-Tract FIPS Code (lookup by address at http://www.ffiec.gov/Geocode/),,
